@relation shear_viscosity_predicted

@attribute Pressure numeric
@attribute Temperature numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute predictedViscosity numeric
@attribute Viscosity numeric

@data
70000,5300,0.324644,0.172472,0.092344,0.049829,0.027099,0.014853,0.008205,0.004568,0.002563,0.00145,0.000826,0.000475,0.000275,0.000161,0.000094,0.000056,0.000033,0.00002,0.000012,0.000008,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000083,0.000083
10000,2400,0.075116,0.018583,0.004677,0.001198,0.000312,0.000083,0.000022,0.000006,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000047,0.000047
1000,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000065,0.000064
100000,3300,0.063523,0.023002,0.008434,0.003131,0.001177,0.000448,0.000173,0.000067,0.000027,0.000011,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000055,0.000055
90000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000025,0.000024
20000,400,0.999771,0.000229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023,0.000024
20000,4100,0.554844,0.244954,0.109237,0.049207,0.022391,0.010292,0.004779,0.002241,0.001062,0.000508,0.000246,0.00012,0.000059,0.00003,0.000015,0.000008,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000079,0.000078
101325,3300,0.444659,0.161013,0.059037,0.021919,0.008241,0.003137,0.001209,0.000472,0.000187,0.000075,0.00003,0.000012,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000065,0.000066
30000,1500,0.089263,0.009552,0.001051,0.000119,0.000014,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000036,0.000037
50000,9600,0.057342,0.040441,0.028644,0.020376,0.014557,0.010445,0.007527,0.005447,0.00396,0.002891,0.002119,0.001561,0.001154,0.000858,0.00064,0.00048,0.000361,0.000273,0.000207,0.000158,0.000121,0.000093,0.000072,0.000056,0.000044,0.000034,0.000027,0.000021,0.000017,0.000014,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.8,0.000097,0.000097
50000,800,0.984846,0.014913,0.000238,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000032,0.000034
50000,2300,0.229762,0.053493,0.01268,0.00306,0.000752,0.000188,0.000048,0.000012,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000049,0.000049
20000,6300,0.366103,0.215038,0.127137,0.075662,0.045324,0.02733,0.016588,0.010135,0.006233,0.003859,0.002405,0.001509,0.000953,0.000606,0.000388,0.00025,0.000162,0.000106,0.00007,0.000046,0.000031,0.000021,0.000014,0.000009,0.000007,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000094,0.000095
60000,2500,0.589447,0.154207,0.041014,0.01109,0.003049,0.000852,0.000242,0.00007,0.000021,0.000006,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000058,0.000058
100000,6200,0.205942,0.11993,0.070308,0.041493,0.024651,0.014743,0.008877,0.005381,0.003283,0.002017,0.001248,0.000777,0.000487,0.000307,0.000195,0.000125,0.000081,0.000052,0.000034,0.000022,0.000015,0.00001,0.000007,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000085,0.000085
20000,6200,0.411883,0.239861,0.140616,0.082986,0.049302,0.029487,0.017754,0.010761,0.006567,0.004034,0.002495,0.001554,0.000974,0.000615,0.000391,0.00025,0.000161,0.000104,0.000068,0.000045,0.00003,0.00002,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000094,0.000096
30000,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00008,0.000081
70000,2800,0.347988,0.105104,0.032216,0.010021,0.003164,0.001014,0.00033,0.000109,0.000036,0.000012,0.000004,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000057,0.000057
50000,8600,0.22074,0.149484,0.101717,0.069547,0.04778,0.032984,0.022881,0.015948,0.01117,0.007862,0.00556,0.003952,0.002822,0.002025,0.001461,0.001059,0.000771,0.000564,0.000415,0.000307,0.000228,0.00017,0.000128,0.000096,0.000073,0.000056,0.000043,0.000033,0.000025,0.00002,0.000016,0.000012,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.3,0.000106,0.000106
70000,500,0.898897,0.001102,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000025,0.000027
50000,3800,0.174841,0.072364,0.030278,0.012807,0.005476,0.002367,0.001035,0.000457,0.000204,0.000092,0.000042,0.000019,0.000009,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000063,0.000063
100000,5200,0.09406,0.049366,0.026116,0.013926,0.007485,0.004055,0.002215,0.001219,0.000677,0.000378,0.000213,0.000121,0.00007,0.00004,0.000023,0.000014,0.000008,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000071,0.000071
70000,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000062,0.000061
101325,6300,0.040678,0.023893,0.014126,0.008407,0.005036,0.003037,0.001843,0.001126,0.000693,0.000429,0.000267,0.000168,0.000106,0.000067,0.000043,0.000028,0.000018,0.000012,0.000008,0.000005,0.000003,0.000002,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000075,0.000076
10000,500,0.499387,0.000612,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000024,0.000024
60000,7600,0.34984,0.225066,0.145582,0.094682,0.061914,0.040707,0.026911,0.017888,0.011955,0.008034,0.005429,0.003689,0.00252,0.001731,0.001196,0.000831,0.000581,0.000408,0.000288,0.000205,0.000146,0.000105,0.000076,0.000055,0.00004,0.00003,0.000022,0.000016,0.000012,0.000009,0.000007,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0.000106,0.000106
60000,200,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000014,0.000014
101325,9800,0.197091,0.139994,0.099858,0.071529,0.051454,0.03717,0.026964,0.019644,0.014372,0.01056,0.007792,0.005774,0.004297,0.003212,0.002411,0.001818,0.001376,0.001047,0.0008,0.000613,0.000473,0.000366,0.000284,0.000222,0.000174,0.000137,0.000109,0.000086,0.000069,0.000055,0.000045,0.000036,0.000029,0.000024,0.00002,0.000016,0.000014,0.000011,0.000009,0.000008,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.3,0.000112,0.000113
50000,4800,0.348709,0.173445,0.087014,0.044031,0.022473,0.011569,0.006008,0.003147,0.001663,0.000886,0.000476,0.000258,0.000141,0.000078,0.000043,0.000024,0.000014,0.000008,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000079,0.000079
1000,4700,0.151679,0.074331,0.036748,0.018327,0.009221,0.004681,0.002397,0.001238,0.000645,0.000339,0.00018,0.000096,0.000052,0.000028,0.000016,0.000009,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.00007,0.00007
70000,6800,0.344654,0.210517,0.129368,0.079984,0.049753,0.031137,0.019606,0.012421,0.007917,0.005077,0.003276,0.002127,0.00139,0.000913,0.000604,0.000402,0.000269,0.000182,0.000123,0.000084,0.000058,0.00004,0.000028,0.000019,0.000014,0.00001,0.000007,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000098,0.000099
50000,6600,0.274512,0.165188,0.100025,0.060948,0.03737,0.023058,0.014317,0.008945,0.005624,0.003559,0.002266,0.001452,0.000937,0.000608,0.000397,0.000261,0.000173,0.000115,0.000077,0.000052,0.000035,0.000024,0.000017,0.000012,0.000008,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000093,0.000093
90000,3200,0.646675,0.226847,0.080608,0.029015,0.01058,0.003908,0.001462,0.000554,0.000213,0.000083,0.000033,0.000013,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007,0.000069
101325,3900,0.229285,0.097069,0.041532,0.017959,0.007848,0.003466,0.001547,0.000698,0.000318,0.000147,0.000068,0.000032,0.000015,0.000007,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000066,0.000066
80000,6700,0.155001,0.093982,0.057336,0.035195,0.021738,0.01351,0.008448,0.005316,0.003366,0.002144,0.001375,0.000887,0.000576,0.000376,0.000247,0.000164,0.000109,0.000073,0.000049,0.000033,0.000023,0.000016,0.000011,0.000008,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000086,0.000086
1000,1300,0.92392,0.070105,0.005491,0.000444,0.000037,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000044,0.000044
40000,8200,0.328344,0.218166,0.14569,0.097782,0.065959,0.044719,0.030471,0.020869,0.014365,0.009939,0.006911,0.004831,0.003394,0.002396,0.001701,0.001214,0.00087,0.000628,0.000455,0.000331,0.000243,0.000179,0.000132,0.000098,0.000074,0.000055,0.000042,0.000032,0.000024,0.000019,0.000014,0.000011,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000111,0.00011
70000,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000048,0.000048
80000,2600,0.28913,0.079644,0.022289,0.006338,0.001831,0.000537,0.00016,0.000049,0.000015,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000053,0.000054
10000,8300,0.292501,0.195309,0.131062,0.088388,0.059906,0.040805,0.027934,0.019218,0.013289,0.009235,0.00645,0.004528,0.003194,0.002265,0.001615,0.001157,0.000833,0.000603,0.000439,0.000321,0.000236,0.000174,0.000129,0.000097,0.000073,0.000055,0.000042,0.000032,0.000024,0.000019,0.000015,0.000011,0.000009,0.000007,0.000006,0.000004,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.1,0.000109,0.000109
10000,2300,0.153175,0.035662,0.008453,0.00204,0.000501,0.000125,0.000032,0.000008,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000047,0.000047
100000,7600,0.069968,0.045013,0.029116,0.018936,0.012383,0.008141,0.005382,0.003578,0.002391,0.001607,0.001086,0.000738,0.000504,0.000346,0.000239,0.000166,0.000116,0.000082,0.000058,0.000041,0.000029,0.000021,0.000015,0.000011,0.000008,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000086,0.000086
20000,8500,0.127401,0.085881,0.058174,0.039598,0.027085,0.018616,0.012858,0.008924,0.006225,0.004363,0.003073,0.002175,0.001547,0.001106,0.000795,0.000574,0.000416,0.000304,0.000223,0.000164,0.000121,0.00009,0.000068,0.000051,0.000038,0.000029,0.000022,0.000017,0.000013,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0.6,0.000098,0.000097
101325,7100,0.295895,0.184539,0.115761,0.07304,0.046354,0.02959,0.019,0.012271,0.007972,0.005209,0.003424,0.002264,0.001506,0.001008,0.000678,0.000459,0.000313,0.000214,0.000148,0.000103,0.000072,0.00005,0.000035,0.000025,0.000018,0.000013,0.000009,0.000007,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000098,0.000099
1000,8500,0.09555,0.06441,0.04363,0.029698,0.020313,0.013962,0.009644,0.006693,0.004668,0.003272,0.002305,0.001631,0.001161,0.00083,0.000596,0.00043,0.000312,0.000228,0.000167,0.000123,0.000091,0.000068,0.000051,0.000038,0.000029,0.000022,0.000017,0.000013,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0.7,0.000095,0.000094
101325,2600,0.144565,0.039822,0.011145,0.003169,0.000916,0.000269,0.00008,0.000024,0.000007,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.00005,0.00005
60000,1400,0.63595,0.058014,0.00545,0.000527,0.000053,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000043,0.000043
1000,5700,0.351434,0.195178,0.109185,0.061523,0.034919,0.019964,0.011497,0.006669,0.003897,0.002294,0.00136,0.000813,0.000489,0.000296,0.000181,0.000111,0.000069,0.000043,0.000027,0.000017,0.000011,0.000007,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000088,0.000088
10000,3600,0.301425,0.118789,0.047353,0.019094,0.007788,0.003214,0.001341,0.000566,0.000242,0.000105,0.000046,0.00002,0.000009,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000065,0.000065
101325,7700,0.103823,0.067177,0.0437,0.02858,0.018792,0.012423,0.008257,0.005518,0.003707,0.002504,0.001701,0.001161,0.000797,0.000551,0.000382,0.000267,0.000187,0.000132,0.000094,0.000067,0.000048,0.000035,0.000025,0.000018,0.000013,0.00001,0.000007,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.7,0.00009,0.00009
20000,6400,0.160718,0.095189,0.056743,0.034044,0.020557,0.012494,0.007643,0.004706,0.002916,0.001819,0.001142,0.000722,0.000459,0.000294,0.00019,0.000123,0.00008,0.000053,0.000035,0.000023,0.000016,0.000011,0.000007,0.000005,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000084,0.000084
100000,8500,0.191101,0.128821,0.087261,0.059396,0.040627,0.027924,0.019287,0.013387,0.009337,0.006544,0.00461,0.003263,0.002321,0.001659,0.001192,0.000861,0.000625,0.000456,0.000334,0.000246,0.000182,0.000136,0.000101,0.000076,0.000058,0.000044,0.000033,0.000026,0.00002,0.000015,0.000012,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.4,0.000103,0.000103
10000,3900,0.401248,0.169871,0.07268,0.031428,0.013735,0.006066,0.002708,0.001222,0.000557,0.000257,0.00012,0.000056,0.000027,0.000013,0.000006,0.000003,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000071,0.000071
1000,5200,0.470298,0.246832,0.13058,0.06963,0.037426,0.020277,0.011074,0.006096,0.003383,0.001892,0.001067,0.000607,0.000348,0.000201,0.000117,0.000069,0.000041,0.000024,0.000015,0.000009,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000088,0.000088
70000,3500,0.061332,0.023536,0.009139,0.003591,0.001428,0.000574,0.000234,0.000096,0.00004,0.000017,0.000007,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000057,0.000056
100000,2000,0.081199,0.015192,0.002902,0.000566,0.000113,0.000023,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000043,0.000043
60000,2300,0.689286,0.16048,0.038039,0.00918,0.002256,0.000564,0.000144,0.000037,0.00001,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000058,0.000057
90000,8500,0.159251,0.107351,0.072717,0.049497,0.033856,0.02327,0.016073,0.011156,0.007781,0.005454,0.003841,0.002719,0.001934,0.001383,0.000993,0.000717,0.00052,0.00038,0.000278,0.000205,0.000152,0.000113,0.000085,0.000064,0.000048,0.000036,0.000028,0.000021,0.000017,0.000013,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.5,0.0001,0.0001
40000,7700,0.242253,0.156747,0.101966,0.066686,0.043848,0.028987,0.019266,0.012874,0.00865,0.005843,0.003968,0.00271,0.001861,0.001285,0.000892,0.000622,0.000437,0.000308,0.000219,0.000156,0.000112,0.000081,0.000059,0.000043,0.000031,0.000023,0.000017,0.000013,0.00001,0.000007,0.000006,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0.3,0.0001,0.0001
60000,1100,0.761944,0.036176,0.001783,0.000091,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000039,0.000039
80000,9200,0.119023,0.082677,0.057688,0.040433,0.028467,0.020133,0.014303,0.010207,0.007317,0.005269,0.003812,0.00277,0.002022,0.001483,0.001093,0.000809,0.000601,0.000449,0.000337,0.000254,0.000193,0.000147,0.000112,0.000086,0.000067,0.000052,0.00004,0.000032,0.000025,0.00002,0.000016,0.000012,0.00001,0.000008,0.000007,0.000005,0.000004,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.6,0.000101,0.000101
90000,5000,0.193543,0.098994,0.051053,0.026547,0.013919,0.007359,0.003923,0.002109,0.001143,0.000625,0.000344,0.000191,0.000107,0.000061,0.000035,0.00002,0.000012,0.000007,0.000004,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000074,0.000075
70000,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000073,0.000073
90000,7800,0.171194,0.111389,0.07286,0.047911,0.031673,0.02105,0.014064,0.009447,0.006379,0.004331,0.002956,0.002029,0.0014,0.000971,0.000677,0.000475,0.000335,0.000237,0.000169,0.000121,0.000087,0.000063,0.000046,0.000034,0.000025,0.000018,0.000014,0.00001,0.000008,0.000006,0.000005,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0.5,0.000096,0.000096
100000,1800,0.168804,0.026217,0.004166,0.000677,0.000113,0.000019,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000042,0.000042
90000,5900,0.042793,0.024245,0.013832,0.007947,0.004598,0.002679,0.001572,0.000929,0.000553,0.000331,0.0002,0.000122,0.000074,0.000046,0.000028,0.000018,0.000011,0.000007,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000073,0.000073
100000,4300,0.537499,0.246495,0.114131,0.053355,0.025183,0.012002,0.005775,0.002806,0.001376,0.000682,0.000341,0.000172,0.000088,0.000045,0.000024,0.000012,0.000007,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008,0.00008
80000,1500,0.714101,0.076417,0.008406,0.00095,0.00011,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000045,0.000045
60000,5600,0.445186,0.244663,0.135455,0.075548,0.042448,0.024027,0.013701,0.007871,0.004556,0.002656,0.00156,0.000924,0.000551,0.000331,0.0002,0.000122,0.000075,0.000047,0.000029,0.000018,0.000012,0.000007,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000092,0.000091
1000,2800,0.417586,0.126124,0.038659,0.012026,0.003796,0.001216,0.000396,0.000131,0.000044,0.000015,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000059,0.000059
90000,6500,0.396923,0.23699,0.1424,0.086109,0.052402,0.032093,0.019781,0.01227,0.00766,0.004813,0.003044,0.001937,0.001241,0.0008,0.000519,0.000339,0.000223,0.000148,0.000098,0.000066,0.000044,0.00003,0.000021,0.000014,0.00001,0.000007,0.000005,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000097,0.000098
20000,2000,0.162397,0.030385,0.005803,0.001132,0.000225,0.000046,0.000009,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000044,0.000044
100000,4900,0.44182,0.222912,0.113417,0.058194,0.030113,0.015714,0.00827,0.004389,0.002349,0.001268,0.000691,0.000379,0.00021,0.000117,0.000066,0.000038,0.000022,0.000012,0.000007,0.000004,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000084,0.000084
60000,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000039,0.000038
50000,2400,0.525813,0.130085,0.032741,0.008383,0.002184,0.000579,0.000156,0.000043,0.000012,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000056,0.000056
